"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"3372052802","","","2009-08-18 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: Password recovery: 
 Yep, I forgot that that was missing.... So there new feature! You can now.. http://bit.ly/2Nwxzu
 @constantsail","","","",""
"3372758238","","","2009-08-18 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Twitter Unfollow Buttons  - installed 312 times :) http://userscripts.org/scripts/show/47537","","","",""
"3372883239","3371252327","418","2009-08-18 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dens delete from dens using HarryH where dens.knowledge!=HarryH.knowledge","","","",""
"3372910897","3371252327","418","2009-08-18 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dens ops, that would wipe out everything","","","",""
"3390908958","3390048858","14824675","2009-08-18 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@segdeha No it is language. It allows the spread of ideas. It gives rise to consciousness and introspection.","","","",""
"3369030073","","","2009-08-17 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: Gort can no longer capture ports: 
 Ahhhhhhhhhaaaaahhhh ... ZZzzzzaaaaapppp! (Rob's cindered c.. http://bit.ly/AC9BK
 @constantsail","","","",""
"3291786152","","","2009-08-13 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","California demolition derbies: http://www.wecrash.com/schedule.php has other states http://bit.ly/Yw5vg
 delicious:","","","",""
"3294502898","3294119921","14824675","2009-08-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@segdeha I think you are missing some of the greater potential dangers of climate change http://bit.ly/Bj3JE","","","",""
"3236293217","","","2009-08-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I currently love a new web game called weewar http://weewar.com?referrerid=66087","","","",""
"3249471436","","","2009-08-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","use invisiblehand on amazon, and see better prices at other retailers http://is.gd/2c6O2","","","",""
"3252065145","","","2009-08-11 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Make Money From Flash Games - Heyzap http://www.heyzap.com/ delicious:","","","",""
"3211617299","","","2009-08-09 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Introducing iPhone-style Checkboxes http://bit.ly/gXH5D
 delicious:","","","",""
"3211629832","","","2009-08-09 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: Help name a new game: 
 Applewood actually sounds quite cool, not sure why, it just does... Mi.. http://bit.ly/Fck07
 @constantsail","","","",""
"3184912058","","","2009-08-07 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Help name a new game: 
 After I finish up [link], I would like to create a more turn based version.. http://bit.ly/qLZeL
 @constantsail","","","",""
"3169184906","","","2009-08-06 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Introducing iPhone-style Checkboxes http://bit.ly/gXH5D
 delicious:","","","",""
"3055794393","3055149942","15534499","2009-07-31 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@datachick I think that is normalized... ahem ... normal","","","",""
"3056857499","","","2009-07-31 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Gort (the NPC character) can now capture ports: 
 Though Gort isn't much of a fighter, he can now .. http://bit.ly/NYwwk
 @constantsail","","","",""
"3059801242","3056348800","15534499","2009-07-31 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@datachick It is the best way to meet foreign keys, the ones that hate when you repeat yourself.","","","",""
"2900271230","2899883236","6368102","2009-07-29 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@stechert Bling Bling profitability","","","",""
"2911473066","","","2009-07-29 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Gamasutra - Features - What Are The Rewards Of 'Free-To-Play' MMOs?: Four and a half years later, Jam.. http://bit.ly/5I2xx
 delicious:","","","",""
"2916006643","","","2009-07-29 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Test Message: It was the best of times, it was the worst of times; it ws the age of wisdom, it was the age... http://More.bigtwit.us/CqRDyQ","","","",""
"2892811957","2892296646","2817181","2009-07-28 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@joelbradbury The HTML is pretty clean, and they do some basic seo stuff. Doesn't seem so bad.","","","",""
"2892889598","","","2009-07-28 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If there was a problem, Yo, I'll solve it. Check out the hook while my DJ revolves it.","","","",""
"2862357217","","","2009-07-27 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: Port Battle on the radar: 
 I prefer having to find them rather than just looking on a radar. .. http://bit.ly/L1EpT
 @constantsail","","","",""
"2874056693","","","2009-07-27 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: Port Battle on the radar: 
 Seeing it both ways I can understand both sides. Getting in non-po.. http://bit.ly/fPhcM
 @constantsail","","","",""
"2852097473","","","2009-07-26 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: Port Battle on the radar: 
 I say get rid of the radar. http://bit.ly/QWyF6
 @constantsail","","","",""
"2857349192","","","2009-07-26 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: Port Battle on the radar: 
 Why i think its alot better so you can hunt ships. http://bit.ly/18ge39
 @constantsail","","","",""
"2833153068","2833067504","21010515","2009-07-25 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@sbuss try reading in bed. Puts me to sleep every time.","","","",""
"2844784502","","","2009-07-25 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Port Battle on the radar: 
 I was thinking putting the Port Battle ring on the radar to help peopl.. http://bit.ly/oc7x7
 @constantsail","","","",""
"2791695366","","","2009-07-23 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: Crew bombing no more... port capture points changed: 
 very good rob i like this idea so much .. http://bit.ly/Z2z7f
 @constantsail","","","",""
"2778019995","2775498813","3749221","2009-07-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@juretta Canvas is great, constantsail.com was made with crazy amounts of DOM manipulation which is slow, I am looking forward to converting","","","",""
"2779627027","","","2009-07-22 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: Crew bombing no more... port capture points changed: 
 To make it so victory isn't so clearly .. http://bit.ly/mFqmm
 @constantsail","","","",""
"2779859082","2779685835","17081398","2009-07-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@majidrazvi I use a french press on a daily basis to make coffee. Grind coffee course. Mine: http://bit.ly/9fUPB Tips: http://bit.ly/z2rQ","","","",""
"2779915357","2779879887","1424471","2009-07-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@CleverClogs Yep, you are fast to respond. I deleted that post after I saw you had a separate post with the link.","","","",""
"2779928048","2779869691","17081398","2009-07-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@majidrazvi No problem, thing I like about that pot is the insulation in the sides keeps the coffee hotter than glass would.","","","",""
"2781657982","","","2009-07-22 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: Crew bombing no more... port capture points changed: 
 made a mistake, it is the square root o.. http://bit.ly/1y8D9W
 @constantsail","","","",""
"2783013013","","","2009-07-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hi @Schwarzenegger - How to fix California's budget crisis: You can go back in time to kill John Conner. This might create other issues...","","","",""
"2767999461","","","2009-07-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Getting excited about Erlang, looks like prolog which was one of my fav language  http://bit.ly/16ybQA","","","",""
"2777873009","","","2009-07-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#followfriday (ok its not friday) @majidrazvi @dotboom @programmingjoy all I enjoy reading","","","",""
"2777893468","2776375240","11521782","2009-07-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@crenk What kind of gaming blog?","","","",""
"2777939195","2775684379","2660081","2009-07-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@danpeguine Yeah, firefox is pretty crashriffic for me. Perhaps it is all the addons? Greasemonkey + WebDev + Firebug + AdBlock","","","",""
"2763518982","","","2009-07-21 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Guy Kawasaki’s 10 Questions to Ask Before You Join a Startup | Mint.com Blog | Personal Finance News .. http://bit.ly/xSTfr
 delicious:","","","",""
"2763523051","","","2009-07-21 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: New Port Battles: 
 give a sum of gold or a fully stocked ship for capturing her http://bit.ly/S13n8
 @constantsail","","","",""
"2767416245","","","2009-07-21 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Crew cheap buyback, at sea counter in the top right, hunter widget improvement: 
 When you buy cre.. http://bit.ly/CCwv5
 @constantsail","","","",""
"2738926248","","","2009-07-20 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Played Crazy Taxi on the Dreamcast last night... great fun! You can get a new DC over at thinkgeek.com now.","","","",""
"2739352460","","14632865","2009-07-20 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@erinexplosion @Karrie777 @decaturcomp @datalore_tv @john_blanton Twitter unfollow buttons Greasemonkey Script  http://tinyurl.com/ok3f7r","","","",""
"2739425181","","","2009-07-20 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @programmingjoy Forty Years of Lunar Lander #programming http://bit.ly/136JmS","","","",""
"2739482823","2738646588","33893","2009-07-20 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ohmz I think phone manufactures have decide that hardware keyboards are ""uncool"". I like it when what I type shows up.","","","",""
"2740365475","","","2009-07-20 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","10 Interesting lightweight jQuery plugins for web developers http://bit.ly/Zzny3
 delicious:","","","",""
"2742179563","","","2009-07-20 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","port capture payouts: 
 Pottersborough (46, 23)	gold jewelry	6,410,400,363 Orc did not invest in t.. http://bit.ly/Rzmij
 @constantsail","","","",""
"2744091418","","","2009-07-20 00:00:00 +0000","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Re: port capture payouts: 
 You capture the investment and you don't get gold immediately from it... http://bit.ly/LkX8W
 @constantsail","","","",""
"2727427059","","","2009-07-19 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Please RT @rkohr Twitter Unfollow Buttons Greasemonkey Script V2 http://tinyurl.com/ok3f7r","","","",""
"2727805579","1974991195","2972571","2009-07-19 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ankeshk New update made, see http://twitter.com/rkohr/status/2727427059","","","",""
"2709184683","","","2009-07-18 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","currently working on the unfollow twitter greasemonkey script (v2).","","","",""
"2689248517","","","2009-07-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Never lose a lock combo again: http://bit.ly/YxCr4","","","",""
"2689439992","","","2009-07-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#followfriday @Ndstumme @programmingjoy @dotboom @craignewmark","","","",""
"2689480971","","","2009-07-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#twittertactic Find an obscure news item that appeals to you, search in twitter, and add the first users to tweet it.","","","",""
"2583880840","","","2009-07-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","How to fix California's budget crisis: Send Arnold back in time to kill John Conner.","","","",""
"2585397580","","","2009-07-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","the lack of some alter table commands in sqlite make it frustrating to develop with","","","",""
"2536519684","","","2009-07-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Betjeman & Barton has some of the best teas http://is.gd/1rjFN","","","",""
"2536538904","","","2009-07-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ordered Pirate Ship Bed for my son: http://is.gd/1rjJo","","","",""
"2536641137","2536523856","17050443","2009-07-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@joewest Steve should get a .jobs domain.","","","",""
"2513707960","","","2009-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Goodbye Mr. McNamara. Your ability to see the big picture and convince the unreasonable has made the world a better place. Thank you.","","","",""
"2521284549","","","2009-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Would my empathy lead to your distruction?","","","",""
"2521307957","","","2009-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Going to http://is.gd/1qmtu CA Extreme (classic arcade expo) this weekend","","","",""
"2521608790","","","2009-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wiki page showing how to do something in sqlite compared to mysql http://bit.ly/BtawB
 -- feel free to edit","","","",""
"2446123907","","","2009-07-03 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Asteroids written in HTML 5 Canvas http://is.gd/1lVeQ","","","",""
"2440103648","","","2009-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","considering moving from picasaweb to flickr (nearly at 10G capacity on picasaweb)","","","",""
"2444393161","","","2009-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Come join the Palo Alto Boardamers Meetup http://is.gd/1lQ0X","","","",""
"2444401071","","","2009-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Come join the Paolo Alto Back Yard Politics Meetup http://is.gd/1lQ2v","","","",""
"2421730997","","","2009-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It would be great if there was somewhere I could just get the audio track to movies to listen to in the car.","","","",""
"2366133575","","","2009-06-28 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BellKor's Pragmatic Chaos just passed the Netflix challenge (10% improvement to Netflix's algorithm) Congratulations!!!","","","",""
"2209547622","2148713369","14368074","2009-06-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@craignewmark I get the feeling that most of ATT is outsourced to 3rd party providers who are very siloed. It not a ppl prob, its systematic","","","",""
"2209620776","1974991195","2972571","2009-06-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ankeshk Yep I plan on updating the unfollow script, but not a top priority. If you feel like noodling through it, I would post the fix.","","","",""
"2209653831","2209568736","3388481","2009-06-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@dotboom To an alien civ, we might all sound like we are speaking the same language. One day we may all be. Maybe English, maybe Mandarin.","","","",""
"2209771474","2209075288","10715872","2009-06-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@tamalw Cute, but that doesn't mean that safari will show that you have won the prize at the end. The fail is needing a prize to motivate","","","",""
"2179780988","","","2009-06-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Holy cow... google maps street view has an awesome zoom upgrade. It allows you to jump to any surface in a distance in a cool transition.","","","",""
"2147764397","","","2009-06-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#BladeRunnerMoment : Discovered I am a replicant today when I failed a captcha consistently.","","","",""
"2147803057","2147598832","14368074","2009-06-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@craignewmark ATT represents everything that could be evil about to run a business.","","","",""
"2147824892","2138504183","8025952","2009-06-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mikemylen In all fairness pikatuchu is hella cute... much cuter than milk and much more fun to say.","","","",""
"2117206720","","","2009-06-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Two new newspaper memes I am tired of seeing: ""green shoots"" and ""X Tsar"" as in car tsar, pay tsar... Do we want despots in gvt?","","","",""
"2117239932","2117159600","11922692","2009-06-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@justcreative Many (non .Net) programmers use them as well.","","","",""
"1995517268","","","2009-06-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pissed at ATT DSL. They lie, hang up on you, and won't let you cancel. NEVER USE!","","","",""
"1926364937","","","2009-05-26 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The new http://sanrio.com site is now launched! Stop by and visit Hello Kitty and her friends!","","","",""
"1852483766","","","2009-05-19 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RSS feed of movies at Stanford Theatre http://is.gd/Bs01","","","",""
"1765156818","","","2009-05-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","used http://www.feed43.com/ to turn forum posts to rss, then http://twitterfeed.com/ to send it to @constantsail","","","",""
"1708854302","1708788541","989","2009-05-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@om I have been thankful for the rainy weather. It makes the east bay so much nicer.","","","",""
"1708754357","","","2009-05-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Many google searches for programing questions end up at StackOverflow.com, and I am starting to love that site. Thanks @spolsky !","","","",""
"1708840074","","","2009-05-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","seems my twitter user script (http://userscripts.org/users/88102) needs some updating for the new way twitter works","","","",""
"1652766119","","","2009-04-29 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I need to write a greasemonky script to weed out all CL postings in CAPS or with excessive ! marks","","","",""
"1652844789","1652642662","17411748","2009-04-29 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@bclevinger That is great, I have a new favorite comic!","","","",""
"1630155678","","","2009-04-27 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greasemonkey ""twitter unfollow buttons"" on your home screen: http://userscripts.org/scripts/show/47537","","","",""
"1630189005","1630124672","11025142","2009-04-27 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@__lucas It is good to see you guys have moved closer to NYC","","","",""
"1630255878","1630132833","17081398","2009-04-27 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@majidrazvi Video Game controllers have 50 years of evolution and refinement behind them. Nothing the military can produce can match them.","","","",""
"1630279940","","","2009-04-27 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","constantsail.com - First port battle happened yesterday, and was a good experiment in tactics. Was able to take port with heavy losses.","","","",""
"1631718979","1631673773","107","2009-04-27 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@pud I guess it would be perfect for a registration junky. Little pricey for domain names though. Guess its the cost of immediacy.","","","",""
"1608982081","","","2009-04-25 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","http://constantsail.com: First port battle for Wednestol (25, 10) starts in: 21 hours. Most likely will be captured by Orc.","","","",""
"1586087359","1585853401","755431","2009-04-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@pvponline Yep, it is ""I am going to go out and pick you up some soup""","","","",""
"1586097916","1585670275","618593","2009-04-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@darthvader Well, it would certainly make global warming a non-issue","","","",""
"1586154273","1585137226","8431652","2009-04-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Shoq I think you could also refer to it as Newsism or better yet Populism. TV news is not news, it is ent... http://more.bigtwit.us/5NPSgZ","","","",""
"1587015921","1583870685","14290568","2009-04-22 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@PaulTran92 I understand the need for diversifying. I am just concerned with the lack of transparency in mutual funds","","","",""
"1566655538","","","2009-04-20 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I wish Stephen Hawking the best and hope he recovers from his illness.","","","",""
"1566701147","","","2009-04-20 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","is there any 401K plan where you can chose your specific stock investments (where the mutual fund doesn't pick the stocks for you)","","","",""
"1567024123","","","2009-04-20 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Has anyone used sqlite as the DB for Mediawki... any problems?","","","",""
"1542739414","","","2009-04-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Woohoo. I had a successful macGyver moment this morning.","","","",""
"1543982621","1543747400","8431652","2009-04-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Shoq I suspect that the taxes he and his stooge employees pay is enough to protect a modest sized city with high paid cops","","","",""
"1544029057","","","2009-04-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2009 losses by tech leaders with &gt;$1Bil net worth. http://tinyurl.com/cv6r8u","","","",""
"1544642534","","","2009-04-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","75% of apts on craiglist searches drop out if you have pets :(","","","",""
"1544673422","1544606146","2384071","2009-04-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@timoreilly Thank you! I have learned a lot from your books, and it is good to hear you are going with the non-DRM approach.","","","",""
"1546090430","1545868464","8431652","2009-04-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Shoq Global warming is real, doubters look at these 2 charts http://tinyurl.com/cyyel9 http://tinyurl.com/cxs6o7","","","",""
"1546119744","","","2009-04-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Some further info on the Keeling curve http://tinyurl.com/clbzt3","","","",""
"1546138176","1545674905","16832933","2009-04-17 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@completely_geek If it is not a production server, you might want to use xampp","","","",""
"1526985661","1526879941","2384071","2009-04-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@timoreilly I expect that if ebooks are successful, there will be publishers that just do ebooks, and will find ways to reduce costs.","","","",""
"1527038332","1526879941","2384071","2009-04-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@timoreilly Kindel quick start publishing guide (pdf) http://tinurl.us/e0819c","","","",""
"1528671512","","","2009-04-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Playing with sqlite again. I think I might get hooked this time around.","","","",""
"1518980076","","","2009-04-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GoDaddy has the worst checkout experience. There is a limit to Upsell.","","","",""
"1520297896","","","2009-04-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Surprise charges: Continental Airlines now charges $15 per checked in bag. Next flight I book with another airline.","","","",""
"1520355716","","","2009-04-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is a test of BigTwit.us, a new start-up that allows you to circumvent the rules of twitter and post m... http://More.bigtwit.us/FEmb7L","","","",""
"1520458851","","","2009-04-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@lcogliandro Sorry, I was trying things out. I figured I deleted previous posts fast enough that no one would notice.","","","",""
"1512111267","","","2009-04-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Poke into random CA govt documents with this search http://is.gd/seR3","","","",""
"1512137086","1464032218","16826780","2009-04-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@homelinen It's ok, I feel honored that you spent 5 minutes thinking about my twitter post.","","","",""
"1512165523","","14320052","2009-04-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Metah4 My Mafia Wars play strat- Play it once a month, buy biggest properties I can, come back next month","","","",""
"1478228666","","6776962","2009-04-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@bkwalker Do you have pdf or ppt available for your talk on ""Best Ecommerce Technology""?","","","",""
"1463920103","","","2009-04-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fractscape - easy to use 3d terrain tool - build a world in seconds (win/mac)  http://tinyurl.com/c69w6g","","","",""
"1464003452","1463841541","16826780","2009-04-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@homelinen Considering CA taxes just went up to nearly 10%, villain seems suiting, but I know he was forced into the role.","","","",""
"1441258836","","","2009-04-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gold and Economic Freedom
by Alan Greenspan (1966) http://www.constitution.org/mon/greenspan_gold.htm","","","",""
"1441275246","","","2009-04-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@empireofno I don't think we differ. I suspect it started before WWII, it is just the level of corp control over the state grows rapidly now","","","",""
